product_id,product_name,main_category,rating_num,rating_count_num,sentiment_score,sentiment_label,sentiment_confidence,dominant_topic,topic_score,matched_topic_words,review_length_chars
B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories,4.5,22420.0,0.6657502859356828,positive,0.054945054945054944,Compatibility & Usability,14,"working, laptop, works, device, compatible, easy, connection",1995
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories,4.1,1045.0,1.5555555555555556,positive,0.2222222222222222,Charging & Power,14,"charging, cable, fast, charger",538
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Electronics,4.3,4145.0,0.7453559924999299,positive,0.15555555555555556,Product Quality & Durability,2,quality,313
B082T6GVLJ,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories,4.3,6547.0,1.3054598240132387,positive,0.15492957746478872,Charging & Power,6,"cable, fast, charge",461
B07DL1KC3H,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),Electronics,4.0,1588.0,0.09090909090909091,neutral,0.0743801652892562,Compatibility & Usability,4,works,943
B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),Electronics,4.2,32840.0,1.1766968108291043,positive,0.17307692307692307,Product Quality & Durability,4,quality,783
B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories,4.2,13120.0,1.1272429603813559,positive,0.12781954887218044,Charging & Power,7,"cable, fast, charging, power",916
B09QGZFBPM,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories,4.3,2806.0,0.6965260331469925,positive,0.18811881188118812,Product Quality & Durability,6,"stopped, working, material, sturdy",699
B07JGDB5M1,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories,4.2,24269.0,1.3339459376998313,positive,0.22058823529411764,Charging & Power,6,"charging, cable, fast",483
B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories,4.3,766.0,1.7407765595569784,positive,0.18181818181818182,Charging & Power,12,"charging, cable, fast, charger",925
B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,4.3,3587.0,0.4873773249664941,positive,0.06158357771260997,Product Quality & Durability,3,"quality, working",2546
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,3.9,24871.0,1.2977713690461004,positive,0.21052631578947367,Charging & Power,2,"usb, charging",274
B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",Electronics,4.1,2581.0,1.3662601021279466,positive,0.1523809523809524,Product Quality & Durability,4,quality,757
B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,4.3,20850.0,1.7795130420052185,positive,0.16666666666666666,Charging & Power,16,"charging, cable, fast, usb, battery",836
B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),Electronics,4.3,1035.0,1.2309149097933272,positive,0.09090909090909091,Product Quality & Durability,3,quality,2012
B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories,4.1,1780.0,1.4210526315789473,positive,0.09141274238227147,Charging & Power,41,"cable, charging, fast, charger, charge, watt, power",2466
B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Electronics,4.5,505.0,1.1832159566199232,positive,0.2571428571428571,Price & Value,2,"value, expensive",238
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories,4.1,1717.0,0.227429413073671,positive,0.08620689655172414,Charging & Power,25,"charging, cable, fast, adapter, battery, type, port, charge",1229
B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),Electronics,3.6,590.0,0.2195285199793807,positive,0.07228915662650602,Price & Value,5,"value, money, expensive",557
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories,3.5,1121.0,0.40201512610368484,positive,0.10101010101010101,Charging & Power,5,"charging, fast, cable",688
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories,4.0,1313.0,0.8846517369293828,positive,0.09782608695652174,Charging & Power,12,"cable, charge, type, usb",1326
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories,3.8,132.0,0.8251369970070347,positive,0.10638297872340426,Charging & Power,12,"charging, charge, power, fast, adapter, cable, battery",668
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,4.4,1951.0,1.2298373876248843,positive,0.1625,Charging & Power,9,"cable, fast, charging, charge, watt, charger",545
B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Electronics,3.7,37.0,0.0,neutral,0.10909090909090909,Product Quality & Durability,4,"working, quality, build",409
B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,4.3,592.0,0.29851115706299675,positive,0.10891089108910891,Price & Value,3,"value, money, price",667
B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,4.1,1259.0,0.9109750373485539,positive,0.058091286307053944,Price & Value,10,"price, worth, money, expensive, budget, deal, cost",3550
B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,4.2,45238.0,1.0,positive,0.13609467455621302,Product Quality & Durability,9,"quality, long, stopped",1188
B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,4.1,28638.0,1.1547005383792515,positive,0.1360544217687075,Charging & Power,10,"cable, port",1051
B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,4.3,12835.0,1.1283296297199523,positive,0.09251101321585903,Compatibility & Usability,11,"works, working, android, connection, connect, laptop",1632
B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),Electronics,4.2,1269.0,1.5882027766319677,positive,0.22388059701492538,Price & Value,8,"value, money, worth, price",486
B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,4.2,284.0,0.6332377902572627,positive,0.09405940594059406,Compatibility & Usability,6,"works, working",1411
B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,4.4,69538.0,1.6854019432007687,positive,0.2318840579710145,Product Quality & Durability,6,"quality, material, strong, working",520
B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,4.3,4703.0,1.4724700907550443,positive,0.08108108108108109,Compatibility & Usability,17,"connect, laptop, phone, compatible, works, mobile, connection, device",4919
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories,4.3,2806.0,0.6965260331469925,positive,0.18811881188118812,Product Quality & Durability,6,"stopped, working, material, sturdy",699
B08L4SBJRY,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable Management for Kitchen Bathroom, Bedroom (Black)",Electronics,4.0,3295.0,0.8642416214502248,positive,0.10493827160493827,Product Quality & Durability,6,"quality, strong",1089
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories,3.9,81.0,0.6108472217815261,positive,0.16417910447761194,Charging & Power,5,"charger, usb, cable, fast, charging",475
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories,4.2,42301.0,0.48038446141526137,positive,0.1282051282051282,Charging & Power,3,"cable, battery",280
B0B3XY5YT4,LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),Electronics,4.3,1376.0,0.5468687416197306,positive,0.08411214953271028,Price & Value,3,"price, deal",1462
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories,3.9,1075.0,0.5933908290969266,positive,0.18309859154929578,Charging & Power,10,"cable, charging, fast, usb",468
B08TGG316Z,"10k 8k 4k HDMI Cable, Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 4k 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR ARC eARC DTS:X Compatible for Mac Gaming PC Soundbar TV Monitor Laptop PS5 4 Xbox",Electronics,4.6,3664.0,0.8401680504168059,positive,0.11764705882352941,Product Quality & Durability,3,"quality, working",359
B071VMP1Z4,LRIPL Compatible Sony Bravia LCD/led Remote Works with Almost All Sony led/LCD tv's,Electronics,3.9,1951.0,0.9233805168766388,positive,0.17894736842105263,Product Quality & Durability,10,"working, quality, build, sturdy",660
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories,4.3,20850.0,1.7795130420052185,positive,0.16666666666666666,Charging & Power,16,"charging, cable, fast, usb, battery",836
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories,4.1,2685.0,1.1430952132988164,positive,0.10666666666666667,Charging & Power,13,"cable, charging, fast, adapter, power",1059
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",Computers&Accessories,4.4,24780.0,0.7055406512876979,positive,0.05530973451327434,Compatibility & Usability,17,"device, working, easy, connect, laptop, works",3226
B08RX8G496,"LRIPL Mi Remote Control with Netflix & Prime Video Button Compatible for Mi 4X LED Android Smart TV 4A Remote Control (32""/43"") with Voice Command (Pairing Required)",Electronics,3.2,285.0,0.6304883249912805,positive,0.08695652173913043,Product Quality & Durability,10,"quality, working, sturdy, material",1136
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories,4.2,179692.0,0.6472977780031546,positive,0.07635009310986965,Compatibility & Usability,15,"connect, device, easy, connection, mobile, working, laptop, phone",3989
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),Electronics,4.2,6088.0,0.13867504905630726,positive,0.0405982905982906,Charging & Power,3,"port, usb",3385
B00RFWNJMC,Airtel DigitalTV DTH Remote SD/HD/HD Recording Compatible for Television (Shining Black ),Electronics,3.7,1383.0,0.6172133998483676,positive,0.19047619047619047,Product Quality & Durability,3,quality,289
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories,4.5,5492.0,1.2283845372799884,positive,0.15178571428571427,Product Quality & Durability,6,"quality, long, build, sturdy, durable",802
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories,4.2,919.0,1.454785934906616,positive,0.13756613756613756,Charging & Power,22,"cable, fast, charging, charger, watt, charge",1294
B005LJQMCK,"BlueRigger Digital Optical Audio Toslink Cable (3.3 Feet / 1 Meter) With 8 Channel (7.1) Audio Support (for Home Theatre, Xbox, Playstation etc.)",Electronics,4.2,30023.0,0.7219948723811553,positive,0.07446808510638298,Charging & Power,2,cable,702
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories,4.2,387.0,0.9669875568304563,positive,0.07792207792207792,Charging & Power,10,"charger, charging, port, fast, usb, type",1118
B0BB3CBFBM,VU 138 cm (55 inches) Premium Series 4K Ultra HD Smart IPS LED TV 55UT (Black),Electronics,4.1,211.0,0.657951694959769,positive,0.06060606060606061,Compatibility & Usability,4,"android, mobile, laptop",1594
B08QSDKFGQ,"Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31s M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (1M, Grey)",Computers&Accessories,4.3,974.0,0.9058216273156765,positive,0.1282051282051282,Charging & Power,9,"cable, charging, fast",546
B08PV1X771,Samsung 80 cm (32 inches) Wondertainment Series HD Ready LED Smart TV UA32TE40AAKBXL (Titan Gray),Electronics,4.3,16299.0,-0.22645540682891913,negative,0.10256410256410256,Product Quality & Durability,1,quality,549
B07YTNKVJQ,MI Xiaomi USB Type C HYperCharge Cable 6A 100cm Sturdy and Durable Black Supports 120W HyperCharging,Computers&Accessories,4.3,30411.0,0.4,positive,0.06,Charging & Power,16,"cable, charging, watt, charge, charger, battery",758
B0117H7GZ6,GENERIC Ultra-Mini Bluetooth CSR 4.0 USB Dongle Adapter for Windows Computer ( Black:Golden),Computers&Accessories,3.4,4642.0,-0.04402254531628119,neutral,0.040697674418604654,Charging & Power,13,"usb, adapter, power, port",3909
B09XJ1LM7R,7SEVEN® Compatible for Tata Sky Remote Original Set Top HD Box and Suitable for SD Tata Play setup Box Remote Control,Electronics,4.3,12.0,-0.7071067811865475,negative,0.25,Charging & Power,1,battery,67
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,4.4,1951.0,1.2298373876248843,positive,0.1625,Charging & Power,9,"cable, fast, charging, charge, watt, charger",545
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Electronics,3.9,10480.0,1.1419771076984733,positive,0.041117145073700546,Price & Value,14,"price, value, money, expensive, cheap, cost, budget",9521
B07VSG5SXZ,"ZEBRONICS HAA2021 HDMI version 2.1 cable with 8K @ 60Hz, 4K @ 120Hz, eARC & CEC support, 3D compatible, 2 meters length, 48Gbps max and Gold-plated connectors",Electronics,4.1,24.0,0.9649012813540153,positive,0.1724137931034483,Product Quality & Durability,5,"quality, long",575
B08RWCZ6SY,7SEVEN® Compatible for Sony Bravia LCD LED UHD OLED QLED 4K Ultra HD TV remote control with YouTube and NETFLIX Hotkeys. Universal Replacement for Original Sony Smart Android tv Remote Control,Electronics,3.9,254.0,0.674199862463242,positive,0.12727272727272726,Product Quality & Durability,1,working,373
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,4.0,3565.0,0.7959320658216638,positive,0.07853403141361257,Product Quality & Durability,4,"quality, build",1446
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,4.3,6255.0,0.7518820606756282,positive,0.06281407035175879,Charging & Power,23,"cable, charge, charging, fast, charger, adapter",2863
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,4.0,7732.0,0.6499336836196815,positive,0.11206896551724138,Charging & Power,9,"usb, power, cable, type, charger",770
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,3.9,57.0,1.2060453783110545,positive,0.22727272727272727,Product Quality & Durability,4,"sturdy, stopped, working, material",274
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,4.5,577.0,0.9486832980505138,positive,0.0875,Charging & Power,10,"charging, cable, usb, fast, charge",1178
