amazon_record_id,product_id,product_name,main_category,sub_category,rating_num,rating_count_num,discount_percentage_num,estimated_revenue_proxy,review_length_chars,vader_compound_score,vader_sentiment_label,lda_topic_id,lda_topic_label,lda_topic_probability
44,B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories,NetworkingDevices,4.3,12093.0,38,12080907.0,964,0.969,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6349135290775078
45,B09NJN8L25,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)",Computers&Accessories,Accessories&Peripherals,4.0,9378.0,70,553302.0,505,0.9817,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9808725373994858
46,B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,Accessories&Peripherals,3.3,9792.0,67,3260736.0,533,-0.1531,negative,3,"Topic 3: Charging, Cables & Connectivity",0.9866017956274937
47,B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories,NetworkingDevices,4.1,8131.0,58,4122417.0,483,0.8718,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7657260975130016
48,B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,"HomeTheater,TV&Video",4.4,426973.0,35,131934657.0,901,0.9921,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7429775463904748
49,B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,Electronics,"HomeTheater,TV&Video",3.6,493.0,60,196707.0,936,0.9612,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5326673277123901
50,B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories,Accessories&Peripherals,4.2,92595.0,50,18426405.0,8642,0.9989,positive,3,"Topic 3: Charging, Cables & Connectivity",0.998450075671777
51,B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,NetworkingDevices,4.4,24780.0,45,29711220.0,3226,0.9846,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9272642155500919
52,B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories,Accessories&Peripherals,4.2,92595.0,64,16574505.0,8642,0.9989,positive,3,"Topic 3: Charging, Cables & Connectivity",0.998450075671777
53,B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories,Accessories&Peripherals,4.3,8188.0,62,6542212.0,1141,0.9893,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9918455568085128
54,B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,"HomeTheater,TV&Video",4.2,4003.0,46,28016997.0,2206,0.9516,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8129723618348399
55,B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories,Accessories&Peripherals,4.1,314.0,43,62486.0,613,0.9562,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9860018906427748
56,B01N90RZ4M,Tata Sky Universal Remote,Electronics,"HomeTheater,TV&Video",3.7,2960.0,54,680800.0,336,0.5719,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9108135928958963
57,B0088TKTY2,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers&Accessories,NetworkingDevices,4.2,179691.0,54,116619459.0,3989,0.9956,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6219543495636052
58,B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,"HomeTheater,TV&Video",4.2,34899.0,27,558349101.0,3945,0.9966,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6453051197833994
59,B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,Accessories&Peripherals,4.2,656.0,77,228288.0,624,0.9651,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9845301059450097
60,B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories,Accessories&Peripherals,4.3,7064.0,56,1087856.0,513,0.8719,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9806071314488505
61,B07B275VN9,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,"HomeTheater,TV&Video",3.7,2201.0,78,393979.0,457,0.8854,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7210978805438875
62,B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,"HomeTheater,TV&Video",4.3,7109.0,31,234525910.0,4728,0.9984,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9000152781496022
63,B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories,Accessories&Peripherals,4.0,1313.0,86,182507.0,1326,0.1181,positive,3,"Topic 3: Charging, Cables & Connectivity",0.941685280154877
64,B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,Accessories&Peripherals,4.2,29746.0,61,9786434.0,639,0.9291,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8786927914531858
65,B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,"HomeTheater,TV&Video",4.2,45238.0,44,633286762.0,1188,0.9836,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9158656536539606
66,B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,"HomeTheater,TV&Video",4.4,426973.0,78,131934657.0,901,0.9921,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7429775463904748
67,B09Q8HMKZX,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories,Accessories&Peripherals,4.1,450.0,62,118350.0,1046,0.9896,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9918962661250496
68,B0B9XN9S3W,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Electronics,"HomeTheater,TV&Video",4.3,457.0,47,3655543.0,1578,0.9657,positive,1,"Topic 1: Value, Usability & Everyday Products",0.4238573191507171
69,B07966M8XH,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",Electronics,"HomeTheater,TV&Video",4.2,2727.0,47,4360473.0,464,0.96,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9754343359285185
70,B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories,Accessories&Peripherals,4.3,20053.0,69,4391607.0,668,0.9815,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9864493679117908
71,B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,Accessories&Peripherals,4.5,149.0,61,52001.0,1508,0.9129,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9924857799317485
72,B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories,Accessories&Peripherals,4.1,210.0,42,73290.0,481,0.9477,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9850355321325641
73,B09RFC46VP,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,"HomeTheater,TV&Video",4.2,45238.0,37,1221380762.0,1188,0.9836,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9158656536539606
74,B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,Accessories&Peripherals,4.0,7732.0,77,889180.0,770,0.9691,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9876325287748158
75,B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories,Accessories&Peripherals,4.1,1780.0,60,710220.0,2466,0.9929,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9964517904949114
76,B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories,Accessories&Peripherals,4.1,602.0,60,119798.0,1385,0.9924,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9937226214844268
77,B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories,Accessories&Peripherals,4.0,1423.0,55,254717.0,317,0.9511,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9651677037797182
78,B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,"HomeTheater,TV&Video",4.1,398.0,65,4338598.0,675,0.886,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6638596081688652
79,B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,Accessories&Peripherals,3.9,536.0,58,112024.0,325,0.8402,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9691988775914611
80,B0BCZCQTJX,Firestick Remote,Electronics,"HomeTheater,TV&Video",4.0,32.0,64,45888.0,984,0.9786,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9145671817112082
81,B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories,Accessories&Peripherals,4.2,24269.0,64,9683331.0,483,0.9033,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9850429714906349
82,B09NKZXMWJ,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories,Accessories&Peripherals,4.0,9378.0,44,1303542.0,529,0.9817,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9808725373994858
83,B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,"HomeTheater,TV&Video",3.4,902.0,62,6583698.0,604,0.9425,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.7606026761011833
84,B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories,Accessories&Peripherals,4.4,28791.0,63,8608509.0,549,0.9829,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8642237156565552
85,B07GVGTSLN,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories,Accessories&Peripherals,4.2,10576.0,75,3437200.0,905,0.9577,positive,3,"Topic 3: Charging, Cables & Connectivity",0.989592899478896
86,B09VCHLSJF,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),Electronics,"HomeTheater,TV&Video",4.2,7298.0,25,218932702.0,4937,-0.9821,negative,1,"Topic 1: Value, Usability & Everyday Products",0.5241878807302838
87,B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,"HomeTheater,TV&Video",4.3,4703.0,32,131679297.0,4919,0.9988,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7605300774272981
88,B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,"HomeTheater,TV&Video",4.3,7109.0,41,220307910.0,4728,0.9984,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9000152781496022
89,B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,Accessories&Peripherals,4.5,127.0,80,25273.0,914,0.9934,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9904037698043369
90,B07JH1C41D,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories,Accessories&Peripherals,4.2,24269.0,68,15750581.0,459,0.9033,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9850429714906349
91,B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,NetworkingDevices,3.6,10134.0,66,2726046.0,502,0.9036,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8774433533193893
92,B09Q5P2MT3,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,"HomeTheater,TV&Video",4.2,34899.0,22,872440101.0,3945,0.9966,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6453051197833994
93,B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories,Accessories&Peripherals,4.2,94363.0,57,28214537.0,443,0.8316,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9849963517372795
94,B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories,Accessories&Peripherals,4.1,425.0,80,84575.0,492,0.9636,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7086227435917373
95,B09T3KB6JZ,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),Electronics,"HomeTheater,TV&Video",4.2,6659.0,54,126454410.0,2707,0.9879,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6135498086882181
96,B093QCY6YJ,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories,NetworkingDevices,3.7,1977.0,17,573330.0,426,0.7933,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8701614474088871
97,B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]",Electronics,"HomeTheater,TV&Video",3.8,1079.0,69,268671.0,706,0.9401,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8672697761842684
98,B08LKS3LSP,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories,Accessories&Peripherals,3.7,1097.0,65,378465.0,509,0.1546,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6832595567531314
99,B00V4BGDKU,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,Computers&Accessories,NetworkingDevices,4.5,22420.0,42,24639580.0,1995,0.9919,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5330999202974771
100,B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,4.1,1045.0,52,751355.0,538,0.9145,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9865890170964623
101,B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),Electronics,"HomeTheater,TV&Video",4.3,4145.0,77,1446605.0,313,0.8934,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9565159435219802
102,B082T6GVLJ,"Amazon Basics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (3-Ft, Rose Gold)",Computers&Accessories,Accessories&Peripherals,4.3,6547.0,53,5558403.0,461,0.8501,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9712534734158474
103,B07DL1KC3H,Isoelite Remote Compatible for Samsung LED/LCD Remote Control Works with All Samsung LED/LCD TV Model No :- BN59-607A (Please Match The Image with Your Old Remote),Electronics,"HomeTheater,TV&Video",4.0,1588.0,67,474812.0,943,0.8014,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7249409596321855
104,B0B6F98KJJ,MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV with 24W Dolby Audio & Metal Bezel-Less Frame (Black) (2022 Model),Electronics,"HomeTheater,TV&Video",4.2,32840.0,27,722447160.0,783,0.9625,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9835363025799929
105,B07JNVF678,"Wayona Nylon Braided USB Data Sync and Fast Charging 3A Short Power Bank Cable For iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch (Grey)",Computers&Accessories,Accessories&Peripherals,4.2,13120.0,65,4578880.0,916,0.9774,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7588685357460294
106,B09QGZFBPM,"Wayona Type C To Type C Long Fast Charging Cable Type C Charger Cord Compatible With Samsung S22 S20 S20 Fe 2022 S22 Ultra S21 Ultra A70 A51 A53 A33 A73 M51 M31 M33 M53 (Grey, 2M, 65W, 6Ft)",Computers&Accessories,Accessories&Peripherals,4.3,2806.0,60,1119594.0,699,0.9895,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9862139952002612
107,B07JGDB5M1,"Wayona Nylon Braided 2M / 6Ft Fast Charge Usb To Lightning Data Sync And Charging Cable For Iphone, Ipad Tablet (6 Ft Pack Of 1, Grey)",Computers&Accessories,Accessories&Peripherals,4.2,24269.0,65,10896781.0,483,0.9033,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9850429714906349
108,B0981XSZJ7,CROSSVOLT Compatible Dash/Warp Data Sync Fast Charging Cable Supported for All C Type Devices (Cable),Computers&Accessories,Accessories&Peripherals,4.3,766.0,70,229034.0,925,0.9727,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9881118484454801
109,B0B9XLX8VR,VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),Electronics,"HomeTheater,TV&Video",4.3,3587.0,42,136302413.0,2546,0.995,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6058011645035626
110,B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)",Computers&Accessories,Accessories&Peripherals,3.9,24871.0,88,2462229.0,274,0.6611,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9488328832291941
111,B09F6VHQXB,"Croma 80 cm (32 Inches) HD Ready LED TV (CREL7369, Black) (2021 Model)",Electronics,"HomeTheater,TV&Video",4.1,2581.0,63,19073590.0,757,0.974,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6221979657898258
112,B0974G5Q2Y,"boAt Laptop, Smartphone Type-c A400 Male Data Cable (Carbon Black)",Computers&Accessories,Accessories&Peripherals,4.3,20850.0,73,5694135.000000001,836,0.9849,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9901973943053665
113,B09YL9SN9B,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black),Electronics,"HomeTheater,TV&Video",4.3,1035.0,33,16549650.0,2012,0.9975,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.7379564007750679
114,B09RX1FK54,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Radiant Red)",Computers&Accessories,Accessories&Peripherals,4.1,1780.0,60,710220.0,2466,0.9929,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9964517904949114
115,B09TT6BFDX,Cotbolt Silicone Protective Case Cover for LG an MR21GA Magic Remote Shockproof for LG Smart TV Remote 2021 Protective Skin Waterproof Anti Lost (Black) (Remote Not Included),Electronics,"HomeTheater,TV&Video",4.5,505.0,80,201495.0,238,0.8727,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9497409999714845
116,B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories,Accessories&Peripherals,4.1,1717.0,47,360570.0,1229,-0.8288,negative,3,"Topic 3: Charging, Cables & Connectivity",0.876892652820937
117,B09DDCQFMT,Electvision Remote Control Compatible with Amazon Fire tv Stick (Pairing Manual Will be Back Side Remote Control)(P),Electronics,"HomeTheater,TV&Video",3.6,590.0,35,766410.0,557,0.8402,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6985044005772624
118,B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories,Accessories&Peripherals,3.5,1121.0,65,388987.0,688,0.6475,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9859013334087937
119,B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories,Accessories&Peripherals,4.0,1313.0,85,195637.0,1326,0.1181,positive,3,"Topic 3: Charging, Cables & Connectivity",0.941685280154877
120,B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories,Accessories&Peripherals,3.8,132.0,75,30096.0,668,0.9557,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8767519498387586
121,B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories,Accessories&Peripherals,4.4,1951.0,20,3119649.0,545,0.7896,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9104317262414903
122,B0BHZCNC4P,Remote Control Compatible for Amazon Fire Tv Stick Remote Control [ 3rd Gen ](Not Compatible for Fire TV Edition Smart TV) from basesailor,Electronics,"HomeTheater,TV&Video",3.7,37.0,63,55463.0,409,0.6249,positive,1,"Topic 1: Value, Usability & Everyday Products",0.962102731403951
123,B0B16KD737,VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),Electronics,"HomeTheater,TV&Video",4.3,592.0,47,5031408.0,667,0.8984,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5434542765411573
124,B099K9ZX65,Hisense 108 cm (43 inches) 4K Ultra HD Smart Certified Android LED TV 43A6GE (Black),Electronics,"HomeTheater,TV&Video",4.1,1259.0,53,26426410.0,3550,0.9986,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.5838704769096975
125,B08Y55LPBF,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),Electronics,"HomeTheater,TV&Video",4.2,45238.0,27,1492808762.0,1188,0.9836,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9158656536539606
126,B015OW3M1W,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,"HomeTheater,TV&Video",4.1,28638.0,53,22881762.0,1051,0.9785,positive,3,"Topic 3: Charging, Cables & Connectivity",0.4270915245559531
127,B01D5H8ZI8,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Electronics,"HomeTheater,TV&Video",4.3,12835.0,62,2939215.0,1632,-0.2621,negative,3,"Topic 3: Charging, Cables & Connectivity",0.4099752762885081
128,B09X1M3DHX,iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),Electronics,"HomeTheater,TV&Video",4.2,1269.0,64,12688731.0,486,0.9418,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6275852596148789
129,B09MM6P76N,7SEVEN® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,"HomeTheater,TV&Video",4.2,284.0,42,99116.0,1411,0.9916,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9420914427922972
130,B01D5H8LDM,"AmazonBasics 3.5mm to 2-Male RCA Adapter Cable For Tablet, Smartphone (Black, 15 feet)",Electronics,"HomeTheater,TV&Video",4.4,69538.0,59,34004082.0,520,0.958,positive,3,"Topic 3: Charging, Cables & Connectivity",0.48392694521071955
131,B0B1YY6JJL,Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),Electronics,"HomeTheater,TV&Video",4.3,4703.0,31,112867297.0,4919,0.9988,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7605300774272981
